COMP,REGIAO,UF,CO_IBGE,MUNICIPIO,CNES,NOME_ESTABELECIMENTO,RAZAO_SOCIAL,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_TELEFONE,NO_EMAIL,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270056,SMS MATERNIDADE PAULINO WERNECK AP 31,SMS RIO HOSPITAL MATERNIDADE PAULINO WERNECK AP 31,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,ESTRADA DA CACUIA,745,,ILHA DO GOVERNADOR,21921001,(21)3512-9805,diretoria.hmpw@cejam.org.br,32,24,2,0,0,0,0,0,2,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270161,SEAP CGSP RJ HOSPITAL DR HAMILTON AGOSTINHO VIEIRA CASTRO,SECRETARIA DE ESTADO DE ADMINISTRACAO PENITENCIARIA,E,20,PRONTO SOCORRO GERAL,1023,HOSPITAL_PÚBLICO,GEN EMILIO MOUREL FILHO,1100,,BANGU,21854010,,,64,64,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270188,SEAP RJ CENTRO TRAT EM DEPENDENCIA QUIMICA ROBERTO MEDEIROS,SECRETARIA DE ESTADO DE ADMINISTRACAO PENITENCIARIA,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,GEN EMILIO MOUREL FILHO,1100,,BANGU,21854010,,seaprm@seap.rj.gov.br,145,145,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270196,SEAP CGSP RJ SANATORIO PENAL,SECRETARIA DE ESTADO DE ADMINISTRACAO PENITENCIARIA,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,GUANDU DO SENA,1902,,BANGU,21810011,23324826,sanatoriopenal@gmail.com,112,109,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270234,SES RJ HOSPITAL ESTADUAL GETULIO VARGAS,SECRETARIA DE ESTADO DE SAUDE SES,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,LOBO JUNIOR,2293,,PENHA,21020124,,,282,255,64,37,56,37,8,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,SMS RIO HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,RUA VISCONDE DE NITEROI,1450,,MANGUEIRA,20943001,2122841812,hmbribeiro@rio.rj.gov.br,132,132,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270269,SMS HOSPITAL MUNICIPAL MIGUEL COUTO AP 21,SMS RIO HOSPITAL MUNICIPAL MIGUEL COUTO AP 21,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,MARIO RIBEIRO,117,,GAVEA,22430160,21 3111-3711,hmmcdrh@gmail.com,342,342,44,44,35,35,5,5,4,4,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270390,SMS MATERNIDADE HERCULANO PINHEIRO AP 33,SMS RIO MATERNIDADE HERCULANO PINHEIRO AP 33,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,AV MIN EDGARD ROMERO,276,,MADUREIRA,21360200,(21)2088-6124,maternidadeherculanopinheiro@gmail.com,62,53,4,4,0,0,0,0,4,4,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270609,SMS HOSPITAL MUNICIPAL LOURENCO JORGE AP 40,SMS RIO HOSPITAL MUNICIPAL LOURENCO JORGE AP 40,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,AV AYRTON SENNA,2000,,BARRA DA TIJUCA,22793000,21 3111-4612,hmljorge@rio.rj.gov.br,255,255,23,23,13,13,0,0,10,10,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270617,INSTITUTO ESTADUAL DE DERMATOLOGIA SANITARIA,SECRETARIA DE ESTADO DE SAUDE SES,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,RUA GODOFREDO VIANA,64,,TANQUE JACAREPAGUA,22730020,021 2333-6676,IEDS@SAUDE.RJ.GOV.BR,63,63,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270668,UFRJ HOSP ESCOLA SAO FRANCISCO DE ASSIS,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,M,5,HOSPITAL GERAL,1104,HOSPITAL_PÚBLICO,PRESIDENTE VARGAS,2863,,CIDADE NOVA,20210030,,eduardoalexander12@hesfa.ufrj.br,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270692,CBMERJ HOSP ARISTARCHO PESSOA HOSP DO CORPO DE BOMBEIROS,HOSPITAL DO CORPO DE BOMBEIROS DO ESTADO DO RJ,M,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,PAULO DE FRONTIN,876,,RIO COMPRIDO,20261243,21994510951,hcapdivisaomedica@gmail.com,89,0,4,0,0,0,0,0,4,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270714,SMS MATERNIDADE FERNANDO MAGALHAES AP 10,SMS MATERNIDADE FERNANDO MAGALHAES AP 10,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,GENERAL JOSE CRISTINO,87,,SAO CRISTOVAO,20921400,21 - 38781498,hmatfernandomagalhaes@gmail.com,158,150,26,18,8,0,0,0,18,18,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2270803,SES RJ I INST EST DIABET ENDOCRINOLOGIA IEDE,SECRETARIA DE ESTADO DE SAUDE SES,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,RUA MONCORVO FILHO,90,,CENTRO,20211340,(21) 233271.54,diretor.iede@saude.rj.gov.br,23,23,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330395,PINHEIRAL,2271141,HOSPITAL MUNICIPAL DE PINHEIRAL AURELINO GONCALVES BARBOSA,MUNICIPIO DE PINHEIRAL,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA FRANCISCO RIBEIRO DE ABREU,60,,CENTRO,27198360,(24) 3356 3490/3188,smspinheiral2017@outlook.com.br,43,43,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2271443,CASA DE SAUDE SAO JOSE,ASSOCIACAO CONGREGACAO DE SANTA CATARINA,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA MACEDO SOBRINHO,21,,HUMAITA,22271080,21-25387600,monica.valente@redesc.org.br,217,0,50,0,30,0,0,0,10,0,0,0,10,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2271451,HOSPITAL BALBINO,HOSPITAL DR BALBINO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA ANGELICA MOTA,58,66 76 90 114,OLARIA,21021490,(21) 39772000,mcarneiro@hospitalbalbino.com.br,140,0,30,0,30,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330340,NOVA FRIBURGO,2271826,HOSPITAL MATERNIDADE DOUTOR MARIO DUTRA DE CASTRO,MUNICIPIO DE NOVA FRIBURGO,M,7,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,TRAVESSA ANTONIO FERNANDES MOREIRA,12,,CENTRO,28610410,22 2522-9245,hospitalmaternidadenf@hotmail.com,51,45,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330410,PORCIUNCULA,2272210,UNIDADE DE ATENDIMENTO DR ANTONIO MONTEIRO,PREFEITURA MUNICIPAL DE PORCIUNCULA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA SCHUWARTZ VIEIRA,154,,CENTRO,28390000,2238421172,saude@porciuncula.rj.gov.br,28,27,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330120,CARMO,2272601,HOSPITAL NOSSA SENHORA DO CARMO,HOSPITAL NOSSA SENHORA DO CARMO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,ALEXANDRE DE MELO,89,,CENTRO,28640000,2225371395,administracao@hospitalcarmo.com.br,41,39,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330340,NOVA FRIBURGO,2272695,HOSPITAL SAO LUCAS,CASA DE SAUDE SAO LUCAS SA,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,AVENIDA ANTONIO MARIO DE AZEVEDO,715,,DUAS PEDRAS,28630310,22 25239955,admin@saolucasfriburgo.com.br,77,24,16,6,16,6,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330340,NOVA FRIBURGO,2272784,HOSPITAL MUNICIPAL RAUL SERTA,MUNICIPIO DE NOVA FRIBURGO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA GENERAL OSORIO,324,,CENTRO,28625630,22 2524-2300,hmrs@gigalink.com.br,287,280,29,22,29,22,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330412,QUATIS,2273101,HOSPITAL SAO LUCAS,ASSOC DE PROT E ASSIST E MATERN E A INFANCIA DE QUATIS,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,AVENIDA AVELINO BASTISTA SOARES,297,,CENTRO,27410180,2433532823,,34,34,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,SMS RIO HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,RUA ADAUTO BOTELHO,0,,JACAREPAGUA,22713550,(21)33920008,hmaramos@rio.rj.gov.br,50,50,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273209,SES RJ HOSPITAL ESTADUAL SANTA MARIA,SECRETARIA DE ESTADO DE SAUDE DO RIO DE JANEIRO,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,ESTRADA DO RIO PEQUENO,656,TAQUARA,JACAREPAGUA,22723195,(21) 23336548,direcaogeral.hesm@gmail.com,73,73,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273276,MS INST NACIONAL DE TRAUMATO ORTOPEDIA,MS INST NACIONAL DE TRAUMATO ORTOPEDIA,M,7,HOSPITAL ESPECIALIZADO,1015,HOSPITAL_PÚBLICO,AVENIDA BRASIL,500,,SAO CRISTOVAO,20940070,(21)21345482,into@into.saude.gov.br,321,320,10,9,10,9,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273349,SMS HOSPITAL MUNICIPAL RAPHAEL DE PAULA SOUZA AP 40,SMS RIO HOSPITAL MUNICIPAL RAPHAEL DE PAUL A SOUZA AP 40,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,ESTRADA DE CURICICA,2000,CURICICA,JACAREPAGUA,22740000,2134136433,smsdirecaogeralhmrps@gmail.com,84,69,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273357,HOSPITAL ADVENTISTA SILVESTRE,INSTITUICAO ADVENTISTA ESTE BRAS DE PREV E ASS A SAUDE,E,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,DOS GUARARAPES,263,,COSME VELHO,22241220,2130343000,crc.has@hasilvestre.org.br,45,11,20,5,20,5,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273365,SES RJ INSTITUTO ESTADUAL DE INFECTOLOGIA SAO SEBASTIAO,SECRETARIA DE ESTADO DE SAUDE DO RIO DE JANEIRO,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,RUA SACADURA CABRAL,178,ANEXO IV 4 ANDAR,SAUDE,20221161,2332-7165,diretoriaieiss@gmail.com,25,9,16,0,16,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273381,SMS HOSPITAL MUNICIPAL JURANDYR MANFREDINI AP 40,SMS RIO HOSPITAL MUNICIPAL JURANDYR MANFREDINI AP 40,M,7,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,RUA SAMPAIO CORREIA,S/N,,JACAREPAGUA,22713560,(21) 3432-2246,hmjmanfredini@pcrj.rj.gov.br,1,1,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273411,SES RJ HOSPITAL ESTADUAL CARLOS CHAGAS,SECRETARIA DE ESTADO DE SAUDE DO RIO DE JANEIRO,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,AVENIDA GENERAL OSVALDO CORDEIRO DE FARIAS,466,,MARECHAL HERMES,21610480,(21)23321127,hecc.adm@gmail.com,196,190,36,30,36,30,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273438,HOSPITAL CENTRAL DA POLICIA MILITAR DO ESTADO DO RIO DE JANE,HOSPITAL CENTRAL DA POLICIA MILITAR DO ESTADO DO RIO DE JANE,M,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,ESTACIO DE SA,20,,ESTACIO,20211270,,,175,0,5,0,0,0,0,0,5,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273454,MS INCA HOSPITAL DO CANCER I,MS INCA HC I HOSPITAL DO CANCER I,M,7,HOSPITAL ESPECIALIZADO,1015,HOSPITAL_PÚBLICO,PRACA CRUZ VERMELHA,23,,CENTRO,20230130,(21)32071000,cnes.hc1@inca.gov.br,210,210,16,16,10,10,6,6,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273462,MS INCA HOSPITAL DO CANCER III,MS INCA HCIII HOSPITAL DE CANCER III,M,7,HOSPITAL ESPECIALIZADO,1015,HOSPITAL_PÚBLICO,RUA VISCONDE DE SANTA ISABEL,274,,VILA ISABEL,20560120,(21)32073912,direcao.hc3@inca.gov.br,52,52,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273489,SMS HOSPITAL MUNICIPAL ROCHA MAIA AP 21,SMS RIO HOSPITAL MUNICIPAL ROCHA MAIA AP 21,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,GENERAL SEVERIANO,91,,BOTAFOGO,22290040,21-22952295,hospitalmunicipalrochamaia@gmail.com,27,27,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273497,FUNDACAO BELA LOPES DE OLIVEIRA,FUNDACAO BELA LOPES DE OLIVEIRA,M,5,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,RUA BARAO DE LUCENA,95,,BOTAFOGO,22260020,3216-8000,assuntos.regulatorios@hospitalcasa.com.br,70,0,28,0,28,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273519,HOSPITAL EVANGELICO,ASSOCIACAO DO HOSPITAL EVANGELICO DO RIO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA BOM PASTOR,295,,TIJUCA,20521060,2121592300,assuntos.regulatorios@hospitalcasa.com.br,130,0,58,0,48,0,0,0,10,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2273659,MS HOSPITAL FEDERAL DA LAGOA,MS HOSPITAL FEDERAL DA LAGOA,M,5,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,RUA JARDIM BOTANICO,501,,JARDIM BOTANICO,22470050,31115108,dirhgl@nerj.rj.saude.gov.br,248,245,28,25,18,18,10,7,0,0,0,0,0,0
202601,SUDESTE,RJ,330620,VASSOURAS,2273748,HUV HOSPITAL UNIVERSITARIO DE VASSOURAS,FUNDACAO EDUCACIONAL SEVERINO SOMBRA,M,5,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,VICENTE CELESTINO,201,,MADRUGA,27700000,24 24718200,ger.contabilidade@uss.br,319,305,54,40,44,30,0,0,10,10,0,0,0,0
202601,SUDESTE,RJ,330620,VASSOURAS,2273756,HOSPITAL EUFRASIA TEIXEIRA LEITE,IRMANDADE DE SANTA CASA DE MISERICORDIA DA C VASSOURAS,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,PRC PROVEDOR FELIX MACHADO,110,,MADRUGA,27700000,2424718922,santacasa.vass@uol.com.br,127,87,10,5,10,5,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330560,SILVA JARDIM,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,MUNICIPIO DE SILVA JARDIM,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,OITO DE MAIO,534,,CENTRO,28820000,,,40,40,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330550,SAQUAREMA,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SECRETARIA MUNICIPAL DE SAUDE DE SAQUAREMA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ADOLFO BRAVO,S/N,,BACAXA,28994699,(22)26533123,,77,71,6,0,6,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330540,SAPUCAIA,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,MUNICIPIO DE SAPUCAIA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA CORONEL MARCONDES,S/N,,CENTRO,25880000,24 2040-7501,,18,18,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330510,SAO JOAO DE MERITI,2274558,CASA DE SAUDE E MATERNIDADE MENINO JESUS,CASA DE SAUDE E MATERNIDADE SAO FRANCISCO DE PAULA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA DOS EXPEDICIONARIOS,148,,CENTRO,25520591,(21)2756-1552,CNESBR@GMAIL.COM,79,0,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330470,SANTO ANTONIO DE PADUA,2275228,CASA DE SAUDE SANTA MONICA,CASA DE SAUDE E MATERNIDADE SANTA MONICA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA PREF ALBERTO VAZ,72,,CENTRO,28470000,2238549150,financeirosantamonica.padua@gmail.com,55,1,4,0,4,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330470,SANTO ANTONIO DE PADUA,2275244,CASA DE SAUDE PIO XII,CASA DE SAUDE PIO XII LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV DR THEMISTOCLES DE ALMEIDA,411,,CENTRO,28470000,2238510155,pioxii@paduaonline.com.br,46,1,4,0,4,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330390,PETROPOLIS,2275562,HOSPITAL ALCIDES CARNEIRO,MUNICIPIO DE PETROPOLIS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA VIGARIO CORREA,1345,,CORREAS,25720320,2236-6600,direcaotecnica@alcidescarneiro.com,280,264,33,20,20,10,3,0,10,10,0,0,0,0
202601,SUDESTE,RJ,330390,PETROPOLIS,2275589,HOSPITAL MUNICIPAL DR NELSON DE SA EARP,MUNICIPIO DE PETROPOLIS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA PAULINO AFONSO,455,,CENTRO,25680000,(24)22374062,ssahmnse03@petropolis.rj.gov.br,80,72,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330390,PETROPOLIS,2275619,HOSPITAL CLINICO DE CORREAS H C C,HOSPITAL CLINICO DE CORREAS LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,ESTRADA UNIAO E INDUSTRIA,2501,,CORREAS,25720062,(24)22212011,sanacorr@compuland.com.br,195,195,10,10,10,10,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330390,PETROPOLIS,2275627,CLINICA VISTA ALEGRE,SANATORIO OSWALDO CRUZ LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA RODOLPHO FIGUEIRA DE MELLO,06,,CORREAS,25720340,(24)2221-9404,admsochospital@gmail.com,420,143,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330390,PETROPOLIS,2275635,HOSPITAL SANTA TERESA,ASSOCIACAO CONGREGACAO DE SANTA CATARINA,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA PAULINO AFONSO,477,,CENTRO,25680003,2422334600,cnes@redesc.org.br,162,64,47,23,37,23,3,0,7,0,0,0,0,0
202601,SUDESTE,RJ,330370,PARAIBA DO SUL,2276186,HOSPITAL NOSSA SENHORA DA PIEDADE,IRMANDADE NOSSA SENHORA DA PIEDADE,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,AV PROVEDOR RANDOLFO PENNA JUNIOR,320,,CENTRO,25850000,(24)22631166,,59,55,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330310,NATIVIDADE,2276267,HOSPITAL NATIVIDADE,CAIXA DOS POBRES DE NATIVIDADE,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,AV MAURO ALVES RIBEIRO JUNIOR,1044,,BALNEARIO,28380000,2238419900,HNADM@HOTMAIL.COM,40,31,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330180,ENGENHEIRO PAULO DE FRONTIN,2277174,HOSPITAL NELSON SALLES,IRMANDADE DOS POBRES DE ENGENHEIRO PAULO DE FRONTIN,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,ARLINDO NUNES,28,,CENTRO,26650000,0244 631359,,45,45,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330455,RIO DE JANEIRO,2277301,SMS CMS MANOEL ARTHUR VILLABOIM AP 10,SMS RIO CMS MANOEL ARTHUR VILLABOIM AP 10,M,15,UNIDADE MISTA,1031,HOSPITAL_PÚBLICO,PRACA BOM JESUS,40,,PAQUETA,20397140,02133970123,uismavillaboim.cap10@gmail.com,8,8,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330170,DUQUE DE CAXIAS,2277581,POSTO MEDICO SANITARIO DE XEREM,MUNICIPIO DE DUQUE DE CAXIAS,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,AV NOBREGA RIBEIRO,S/N,,VILA NOSSA SENHORA D,25250050,2136538372,,24,24,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330170,DUQUE DE CAXIAS,2277611,POSTO MEDICO SANITARIO DE IMBARIE,MUNICIPIO DE DUQUE DE CAXIAS,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,RUA SANTA CATARINA,S/N,,IMBARIE,25271010,2126780014,imbarie.uph@gmail.com,9,9,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330170,DUQUE DE CAXIAS,2277662,POSTO MEDICO SANITARIO DE CAMPOS ELISEOS,MUNICIPIO DE DUQUE DE CAXIAS,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,RUA AQUITURA,333,,CAMPOS ELISEOS,25225210,2127763633,uphce.camposelisios.rh@gmail.com,10,10,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330170,DUQUE DE CAXIAS,2277700,CRAIS SARACURUNA,MUNICIPIO DE DUQUE DE CAXIAS,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,AV PRESIDENTE ROOSEVELT,S/N,,SARACURUNA,25215450,2126505250,,20,20,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330170,DUQUE DE CAXIAS,2277719,POSTO MEDICO SANITARIO PARQUE EQUITATIVA,MUNICIPIO DE DUQUE DE CAXIAS,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,AV AUTOMOVEL CLUBE,S/N,,PQ EQUITATIVA,25260000,2126791607,,15,15,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330170,DUQUE DE CAXIAS,2277743,POSTO MEDICO SANITARIO DO PILAR,MUNICIPIO DE DUQUE DE CAXIAS,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,RUA CARLOS ALVEAR,S/N,,PILAR,25235000,2127763180,,22,22,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330170,DUQUE DE CAXIAS,2277751,HOSPITAL INFANTIL ISMELIA SILVEIRA,MUNICIPIO DE DUQUE DE CAXIAS,M,7,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,RUA DA REPUBLICA,S/N,,CENTRO,25011090,(31)27712808,,62,55,7,0,0,0,7,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330070,CABO FRIO,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS,SECRETARIA MUNICIPAL DE SAUDE DE CABO FRIO,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,EST VELHA DE BUZIOS,S/N,,JD ESPERANCA,28922270,(24)26299257,,60,60,0,0,0,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330070,CABO FRIO,2278170,HOSPITAL SANTA HELENA,HOSPITAL SANTA HELENA,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,PRACA TIRADENTES,143,,CENTRO,28906290,(22)3199-1010,,71,0,9,0,9,0,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330070,CABO FRIO,2278286,HOSPITAL SANTA IZABEL,IRMANDADE DE SANTA IZABEL DE CABO FRIO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,BARAO DO RIO BRANCO,72,,PRIMEIRO,28906170,,,70,45,5,5,5,5,0,0,0,0,0,0,0,0
202601,SUDESTE,RJ,330250,MAGE,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MUNICIPIO DE MAGE,M,7,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,AVENIDA SANTOS DUMONT,285,,PIABETA INHOMIRIM,25931758,(21)2739-1289,,57,57,0,0,0,0,0,0,0,0,0,0,0,0
